CURRENT ID,OLD SYSTEM ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
11780,24279,360000.00,1,1,2,33,-1,-1,-1,-1,0,-1,5484,4307,12004,21810,13807,2960,4317,12006,21810,0,2960,1810,1
11781,24280,70000.00,1,2,2,30,0,0,0,0,0,0,68668,65750,67879,69161,68264,61757,2347,3182,3144,2600,2360,1300,0
11782,24281,50000.00,1,2,2,26,0,0,-1,-1,0,0,46008,3756,195,4226,8956,9361,1007,1000,4226,5000,700,600,0
11783,24282,200000.00,1,3,1,30,0,0,0,0,0,0,141785,144933,148103,148137,151505,154728,7000,7000,4000,4000,4000,4000,0
11784,24283,250000.00,1,1,2,31,-2,-2,-2,-2,-2,-2,0,0,7066,0,0,0,0,7066,145,0,0,2758,0
11785,24284,150000.00,1,1,2,33,-1,-1,-1,-1,-1,-1,1340,1805,4290,-10,1999,10559,1815,4354,0,2009,10610,9855,0
11786,24285,350000.00,1,2,1,33,-1,-1,-1,-1,-1,0,694,10436,10857,12688,6344,5376,10524,10916,12745,6344,22,7186,0
11787,24286,30000.00,1,2,1,32,0,0,0,0,-1,0,28729,28305,16084,4432,24621,25073,2000,2000,2000,26100,1000,1100,0
11788,24287,200000.00,1,1,2,30,2,4,4,4,4,4,173639,176605,179754,182763,184570,184091,7310,7459,7468,6275,3000,0,0
11789,24288,200000.00,1,1,2,32,0,0,0,-2,-2,-2,78284,10532,0,0,0,0,5005,0,0,0,0,2842,0
11790,24289,150000.00,1,2,2,29,0,0,-1,-1,0,0,102802,112174,6263,6824,10824,14631,12186,6263,6824,10000,10000,10000,0
11791,24290,190000.00,1,1,2,30,0,0,0,0,0,0,138429,141192,144484,148760,48776,49853,4555,5058,6489,1602,1716,2286,0
11792,24291,340000.00,1,2,2,30,0,0,-1,-1,0,0,20865,2611,3255,57920,23207,22659,2000,3255,57920,22659,2000,1000,0
11793,24292,360000.00,1,1,2,31,1,-1,-1,-1,-1,-2,0,951,3760,752,0,0,951,3760,752,0,0,0,0
11794,24293,280000.00,1,1,2,30,-1,-1,-1,-1,-1,-1,17913,380,5118,380,380,380,380,5118,380,380,380,380,0
11795,24294,30000.00,1,2,2,47,0,0,0,0,0,0,29119,29827,29583,29166,29066,29008,1500,2019,1400,600,580,0,0
11796,24295,300000.00,1,3,1,35,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
11797,24296,220000.00,1,5,2,37,2,0,0,0,0,0,217638,213843,211233,194579,96213,27540,7506,23007,7991,4191,719,409,0
11798,24297,80000.00,1,3,1,41,0,0,0,0,0,0,81070,63610,58099,52599,52519,46945,2385,5028,21595,5541,1507,3062,0
11799,24298,30000.00,1,2,1,40,2,2,2,0,0,0,20801,23534,22875,24155,23739,22124,3400,0,2000,1500,900,1038,1
11800,24299,40000.00,1,2,1,37,0,0,2,0,0,0,9608,12127,11647,13138,14903,17664,3000,0,2000,2000,3000,2000,0
11801,24300,200000.00,1,2,2,29,0,0,2,2,2,2,145090,151564,115836,122359,122588,119266,12000,0,10000,5000,0,6000,0
11802,24301,200000.00,1,2,2,30,0,0,0,0,0,2,83149,94976,106808,115702,122236,134013,13550,13590,12356,12500,14013,4900,0
11803,24302,110000.00,1,1,2,29,-1,-1,0,0,0,0,750,71015,72517,72537,55600,72442,71022,5000,5000,5000,22000,5000,0
11804,24303,100000.00,1,1,2,31,2,2,2,2,2,2,93975,95030,96611,97947,95602,77323,3500,4000,4005,600,2400,2900,1
11805,24304,20000.00,1,2,1,34,2,-1,0,0,0,0,390,18864,19499,19780,780,0,18864,1329,1000,0,0,0,1
11806,24305,120000.00,1,3,1,46,0,0,0,0,0,0,104153,98955,96298,90570,89442,92756,4500,4400,4040,3100,6600,3500,0
11807,24306,280000.00,1,2,1,37,0,0,0,0,0,0,85029,71353,67680,65173,62564,59638,2625,2497,2914,1921,2001,1270,0
11808,24307,280000.00,1,2,2,30,0,0,0,0,0,0,29161,14908,237367,233819,198890,189064,1282,233836,6935,5931,19157,5905,0
11809,24308,300000.00,1,2,2,42,1,-1,-1,2,2,-2,0,159,803,486,-712,-1037,159,803,8,387,0,0,0
11810,24309,420000.00,1,1,1,43,-2,-2,-2,-2,-2,-2,3542,2967,2977,2987,3624,3165,3010,3035,3029,3637,3222,3025,0
11811,24310,80000.00,1,1,1,41,-1,-1,-1,-1,-1,-1,11688,8739,10926,3355,6127,25675,8739,10926,3362,6127,25675,7606,0
11812,24311,360000.00,1,1,1,49,-1,-1,-1,-1,-1,0,1050,390,390,750,930,540,390,390,750,930,150,540,1
11813,24312,260000.00,1,5,1,37,0,0,0,0,0,0,9801,11115,11930,12954,14246,15733,1485,1300,1229,1521,1728,1610,0
11814,24313,260000.00,1,2,1,32,-1,0,0,0,0,0,5227,10100,14909,19623,20012,20466,5000,5000,5000,716,776,5000,0
11815,24314,110000.00,1,2,2,32,0,0,0,0,0,0,64651,65920,67290,68652,69552,71008,2941,3026,3076,2638,2728,2742,0
11816,24315,400000.00,1,2,1,32,0,0,0,0,0,0,271974,337765,138235,136102,33340,63684,1.00E+05,10007,3601,22000,35802,2013,0
11817,24316,20000.00,1,3,1,32,1,3,2,2,0,0,15598,15055,16511,15953,16190,16777,0,2000,0,800,1000,1000,1
11818,24317,170000.00,1,1,1,35,0,0,0,0,0,2,136460,139216,143695,145550,154113,151786,4800,6500,5500,10774,0,5500,0
11819,24318,70000.00,1,3,1,35,0,0,2,2,2,2,27915,31009,31914,32394,31574,34053,3577,1700,1300,0,3000,1385,0
11820,24319,210000.00,1,1,1,39,-1,-1,-1,-1,-2,-2,840,1665,610,0,0,0,1665,610,0,0,0,3514,0
11821,24320,10000.00,1,2,1,38,0,0,2,0,0,2,6798,8055,7803,8623,9527,9780,1500,0,1100,1000,504,0,1
11822,24321,780000.00,1,1,1,48,0,0,0,0,0,0,171459,178587,190663,195124,184872,191090,10000,15004,10000,8000,10028,7003,0
11823,24322,420000.00,1,1,2,35,0,0,0,0,0,0,413076,414013,417086,348345,287150,261219,15048,16078,12638,50700,20014,10127,0
11824,24323,280000.00,1,3,1,44,0,0,0,0,0,0,295786,305529,311081,313242,151292,152318,15000,10472,11334,10010,6000,2.00E+05,0
11825,24324,50000.00,1,3,2,46,-1,-1,-1,2,-1,-1,390,170,780,390,780,40418,170,1000,0,780,40418,3170,0
11826,24325,50000.00,1,3,1,49,1,2,2,2,2,2,49206,51097,50011,53469,50337,46903,3000,0,5000,2005,0,4000,1
11827,24326,60000.00,1,2,2,33,0,0,0,0,0,0,32961,31379,31328,30905,30237,28461,1799,3000,1420,2000,1164,2000,0
11828,24327,20000.00,1,2,2,33,0,0,0,0,0,0,18330,17797,18731,19610,18980,38766,1291,1324,1302,672,701,788,0
11829,24328,170000.00,1,2,1,35,2,2,2,2,2,2,148655,150727,154850,150893,165924,163176,6000,8000,0,19172,0,12210,1
11830,24329,330000.00,1,2,1,48,-2,-2,-2,-2,-2,-2,6051,8346,8952,2732,2732,2732,8387,8996,2745,2745,2745,2734,0
11831,24330,30000.00,1,1,1,37,1,2,2,0,0,2,20829,22689,22043,23367,24983,25437,2500,0,2000,2000,1000,0,1
11832,24331,350000.00,1,1,1,42,2,-1,-1,-1,-1,-1,671,671,671,671,671,30727,671,671,671,671,30727,821,1
11833,24332,290000.00,1,2,1,49,0,0,0,0,0,0,193650,127336,125088,123694,123518,124246,4126,4304,4000,5000,4100,4500,0
11834,24333,50000.00,1,2,1,49,2,2,0,0,0,0,49943,47585,47582,21391,21867,19774,0,2500,1300,2000,700,1000,1
11835,24334,20000.00,1,3,2,45,1,-1,-1,-1,-1,-2,0,390,0,780,0,0,780,0,780,0,0,0,0
11836,24335,30000.00,1,2,1,38,0,0,-1,-1,-1,-1,18526,12529,5937,5880,1680,0,1500,5937,5888,1680,0,0,1
11837,24336,50000.00,1,2,3,37,0,0,0,0,0,-1,50239,49642,48381,44113,8522,17948,1799,2060,1014,170,17948,188,0
11838,24337,70000.00,1,3,2,39,0,0,0,0,0,0,63330,62711,57774,47326,50910,55059,5024,5043,5000,5000,5000,5000,0
11839,24338,310000.00,1,1,1,33,1,2,0,0,0,0,232244,157098,84865,70995,45838,36252,40,3959,2807,2000,3000,2000,0
11840,24339,220000.00,1,2,1,48,0,0,-1,0,0,2,2858,1929,10417,9363,7898,5758,1000,10417,1061,525,0,313,0
11841,24340,360000.00,1,3,2,34,-1,-1,-1,-1,-1,-1,686,3821,1937,944,1219,2216,3821,1937,944,1219,2216,2000,0
11842,24341,140000.00,1,1,1,38,-1,-1,0,-1,-1,-1,1110,24629,22984,4456,3351,9038,24633,10066,4457,3353,9038,0,0
11843,24342,200000.00,1,2,1,38,2,2,2,2,0,0,102272,104978,105924,102663,97090,98045,5000,4500,0,3500,3500,9000,1
11844,24343,20000.00,1,2,1,42,0,0,0,0,2,2,14310,15665,16706,18214,18626,18196,1600,1600,2100,1000,0,1500,1
11845,24344,290000.00,1,2,1,36,0,0,0,0,0,0,154923,159186,323836,112929,62375,63637,6507,6400,4490,2000,2306,2912,0
11846,24345,300000.00,1,2,1,36,0,0,0,0,0,0,76382,166051,167541,167905,167974,170428,115718,7905,6509,5874,6116,6300,0
11847,24346,200000.00,1,2,1,45,3,2,2,2,2,2,2500,2500,2500,2500,2500,2500,0,0,0,0,0,0,1
11848,24347,150000.00,1,1,2,32,0,0,0,0,0,0,76215,72149,58228,38495,35807,24871,22365,10000,3993,15838,10000,7780,0
11849,24348,240000.00,1,2,2,39,0,0,0,0,0,0,177795,167091,161691,165177,132478,138979,8576,8200,9009,5000,10500,0,0
11850,24349,450000.00,1,2,2,32,0,0,0,0,0,0,166295,147549,234421,240020,240016,223545,5771,90000,10517,8801,8265,9000,0
11851,24350,20000.00,1,2,2,32,0,0,0,0,0,0,15121,15424,15468,11082,11303,10768,1700,1488,1172,393,415,616,0
11852,24351,50000.00,1,3,1,45,4,3,2,0,0,0,50419,49331,48268,49075,49475,48575,0,0,2000,1000,1000,2000,1
11853,24352,190000.00,1,2,1,33,0,0,0,0,0,-2,98814,102174,105230,17907,-93,-483,5000,5361,1000,0,0,0,1
11854,24353,390000.00,1,1,1,41,0,0,0,0,0,0,250490,248886,204333,201825,199355,197036,9506,8000,7500,7500,7500,7100,0
11855,24354,90000.00,1,1,2,36,-1,0,0,0,0,0,91111,81784,97541,90102,78285,70224,9400,27000,3000,2680,52930,3400,0
11856,24355,120000.00,1,2,1,39,0,0,0,2,2,2,93673,95590,101562,94307,89867,81617,4375,8485,524,6004,5,3073,0
11857,24356,210000.00,1,1,2,33,-1,-1,-1,-1,-1,-1,396,396,396,396,1911,396,396,396,396,1911,396,396,0
11858,24357,500000.00,1,2,1,41,0,0,0,0,0,0,478623,466444,239921,184874,47774,34617,14000,12800,4300,3063,3600,3100,0
11859,24358,320000.00,1,1,1,40,-1,-1,-1,-1,-1,0,22155,10853,33968,86024,232017,15622,10908,34151,86466,232242,3199,7500,0
11860,24359,210000.00,1,1,2,39,-1,-1,-1,0,0,0,22861,6437,61813,59024,63483,58991,6536,72037,5015,12000,5000,5000,0
11861,24360,90000.00,1,2,2,38,2,0,0,0,0,0,89094,83036,86181,86311,66572,68119,3000,4500,3500,2500,3500,3000,1
11862,24361,100000.00,1,2,2,34,1,-2,-2,-2,-1,-1,-342,-342,-342,-342,1158,2485,0,0,0,1500,1500,0,0
11863,24362,360000.00,1,2,1,37,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
11864,24363,40000.00,1,2,3,37,0,0,0,0,2,0,20774,21778,22807,24993,24292,24800,1355,1384,2570,0,899,2006,0
11865,24364,80000.00,1,1,1,41,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
11866,24365,300000.00,1,1,2,34,1,-1,-1,-1,-1,0,2915,1813,3397,4024,5363,3572,1813,3555,4024,5363,0,500,0
11867,24366,130000.00,1,3,1,43,-1,-1,-1,-1,-1,-1,1261,1705,0,1261,13161,390,1705,817,1261,13161,390,390,0
11868,24367,480000.00,1,1,1,41,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
11869,24368,320000.00,1,2,1,39,0,0,-1,-1,0,0,310243,0,189018,131916,258800,96900,0,189018,132846,130400,193800,45313,0
11870,24369,330000.00,1,3,1,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
11871,24371,240000.00,1,2,2,46,0,0,0,0,0,0,262206,257969,256740,246364,127177,33622,9200,12000,5700,3200,1200,1000,1
11872,24372,210000.00,1,3,2,32,0,0,0,0,0,0,204157,211065,206043,181945,52712,3574,10059,10120,8256,5000,4036,153904,0
11873,24373,50000.00,1,2,1,47,-1,-1,-1,2,0,-1,390,390,780,780,390,390,390,780,390,0,390,0,0
11874,24374,50000.00,1,1,1,39,-1,-1,-1,-1,-1,-1,8086,20993,16653,9346,3424,13176,21012,16653,9354,3424,13176,10868,0
11875,24375,30000.00,1,2,1,38,0,0,0,0,0,0,17085,19702,22978,23078,24994,25330,5000,5200,3078,5000,3000,5000,0
11876,24376,310000.00,1,2,1,38,-1,-1,-1,-1,-1,-1,23285,1058,0,1312,4836,11795,1058,142,1312,4836,11795,0,0
11877,24377,230000.00,1,5,2,40,2,2,2,0,0,0,119730,120912,111819,93007,92122,61583,5000,0,3700,3986,2900,1057,0
11878,24378,170000.00,1,2,1,39,0,0,0,0,0,0,91289,74457,64374,63936,60750,54248,2486,2430,2224,1957,1917,3000,0
11879,24379,180000.00,1,2,1,39,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
11880,24380,330000.00,1,1,1,49,-2,-2,-2,-2,-2,-2,5813,65,3775,1590,0,2130,65,3775,1590,0,2130,7700,0
11881,24381,170000.00,1,1,1,34,0,0,0,0,0,0,53145,52131,45987,35377,29141,21955,2005,2000,1514,1006,1000,220,0
11882,24382,160000.00,1,1,2,33,2,2,2,2,2,2,101430,103870,106719,107485,108326,110635,5000,6000,4000,4100,4200,4200,0
11883,24383,50000.00,1,2,2,32,0,0,3,2,2,2,15276,19797,19205,18600,19697,20243,4800,0,0,1700,1000,0,1
11884,24384,60000.00,1,2,2,33,0,0,0,0,0,-1,56221,58271,58446,53368,-632,15368,3000,3000,3000,0,16000,1000,0
11885,24385,500000.00,1,3,1,49,-1,-1,-1,-1,-1,-1,12536,27882,35031,42145,7347,152769,28023,35477,42360,7387,153532,15603,0
11886,24386,230000.00,1,1,1,44,1,-1,-1,0,-1,-1,-213,2302,22049,20756,8035,10766,5000,22068,2014,9000,10766,7721,0
11887,24387,180000.00,1,1,1,38,1,-2,-1,-1,-2,-1,-47,-47,470,0,0,800,0,517,0,0,800,0,0
11888,24388,320000.00,1,1,1,40,-1,-1,-1,-1,-1,-1,8240,8240,8240,8240,15273,16106,8240,8240,8240,15273,16106,9690,0
11889,24389,490000.00,1,1,1,39,0,0,-1,-1,0,0,189460,16769,2310,48409,296319,181627,16405,2324,25053,280695,17398,160111,0
11890,24390,210000.00,1,5,1,43,0,0,0,0,0,0,197743,201949,208690,211925,48724,49743,7500,10000,9085,1744,1804,1816,0
11891,24391,50000.00,1,2,1,33,0,0,0,0,0,0,22384,13538,9199,6879,6753,5440,1320,2000,1284,264,109,390,1
11892,24392,160000.00,1,3,1,33,0,0,0,0,-2,-2,25058,20624,16280,0,0,0,1344,1000,0,0,0,0,0
11893,24393,80000.00,1,6,1,41,0,0,0,0,0,-1,165578,153033,133017,19164,3272,11766,4351,3520,1000,3272,11766,1740,1
11894,24394,220000.00,1,1,1,49,-1,-1,-1,-1,-1,-1,1410,580,1386,-14,6160,1307,580,1386,0,6174,1307,1341,0
11895,24395,20000.00,1,2,1,46,-1,2,0,0,0,0,7544,7277,8215,9200,10280,16130,0,1215,1200,1280,6000,0,1
11896,24396,200000.00,1,1,1,49,2,-1,-1,-1,-1,0,416,416,416,0,832,416,416,416,0,1248,0,416,0
11897,24397,300000.00,1,3,1,31,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
11898,24398,20000.00,1,3,1,36,3,2,2,3,3,3,1050,1050,1050,1050,1050,1050,0,0,0,0,0,0,1
11899,24399,180000.00,1,1,2,32,1,-1,-1,-2,-2,-2,0,144,-35,-35,-335,-335,144,0,0,0,0,0,0
11900,24400,200000.00,1,3,2,33,-2,-2,-2,-2,-1,-1,2810,7114,1981,3959,5382,0,7149,2059,3978,5403,0,0,0
11901,24401,140000.00,1,2,1,38,2,2,2,2,2,2,53797,55007,56128,56713,55796,56251,2700,2600,2100,600,1500,4545,1
11902,24402,150000.00,1,1,2,36,-1,-1,-1,-1,-1,0,5856,2629,99,45,2928,519,4914,99,45,2982,0,993,0
11903,24403,160000.00,1,4,1,40,0,0,0,0,0,0,19978,27563,28350,25186,36100,21707,10000,5002,5000,14400,10000,4000,0
11904,24404,160000.00,1,2,2,32,0,0,0,0,-1,0,163695,153009,115096,76037,152837,156042,7000,5400,4082,163107,5668,5958,0
11905,24405,200000.00,1,1,1,34,-2,-2,-2,-2,-2,-2,466,1242,4006,941,2357,2945,1242,4034,945,2366,2947,1143,0
11906,24406,20000.00,1,3,2,49,1,2,2,-1,0,0,19481,18756,-3744,17105,17250,0,0,0,21200,345,0,0,1
11907,24407,260000.00,1,2,2,32,1,-2,-2,-2,-1,-1,3581,-9,-9,1935,999,0,0,0,1944,999,0,0,0
11908,24408,260000.00,1,2,2,32,-1,-1,-1,-1,-1,-1,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1198,1
11909,24409,620000.00,1,2,1,42,0,0,0,0,0,0,75509,65572,59306,60479,61467,63159,3500,2500,2500,2300,3000,2500,0
11910,24410,50000.00,1,1,1,37,0,0,0,0,0,0,37603,38672,39949,40225,25517,20655,2000,2200,1400,1000,1000,1000,1
11911,24411,20000.00,1,2,1,32,-1,-1,-1,-1,-1,-1,390,390,390,0,780,0,390,390,0,780,0,0,0
11912,24412,190000.00,1,2,2,32,0,0,0,2,0,0,6415,8169,10060,10633,11197,11907,2000,2000,1000,1000,1000,1000,0
11913,24413,30000.00,1,2,1,38,1,2,0,0,0,2,24305,23621,24346,25359,26987,26416,0,1410,1423,2051,0,2000,1
11914,24414,160000.00,1,3,1,38,-1,-1,-1,-1,0,-1,6763,1651,3107,4187,2474,192,1651,3107,4187,0,192,5510,0
11915,24415,360000.00,1,2,1,40,-1,-1,-2,-1,-1,-1,12663,0,0,2455,6447,0,0,0,2455,6447,0,0,0
11916,24416,20000.00,1,2,2,44,0,0,0,-1,-1,-1,19157,20011,18768,1261,390,390,1500,1768,1261,390,390,390,0
11917,24417,150000.00,1,3,2,42,0,0,0,0,0,0,49728,47784,47449,47987,48051,48410,5000,6000,3000,1700,2000,2000,0
11918,24418,400000.00,1,1,1,38,-1,-1,-1,-1,-1,-1,1751,7046,2026,8686,8526,4041,7046,2026,8686,8526,4041,9511,0
11919,24419,80000.00,1,3,1,43,1,-2,-2,-2,-2,-1,0,0,0,0,0,2060,0,0,0,0,2060,0,0
11920,24420,260000.00,1,1,1,34,-2,-2,-2,-2,-2,-2,-40,-40,-40,8117,-8,-8,0,0,8157,0,0,1673,0
11921,24421,500000.00,1,2,1,38,-1,-1,-1,-1,0,-1,6178,825,2122,34159,3340,24752,829,2133,34313,17,24875,839,0
11922,24422,240000.00,1,2,1,34,0,0,0,0,0,0,242805,237854,240535,242770,191520,173461,10000,11000,9248,8005,8000,8000,0
11923,24423,50000.00,1,2,1,37,2,0,0,0,0,0,49444,50621,49326,29584,19665,19799,2306,2155,1086,19001,906,1500,0
11924,24424,10000.00,1,2,1,36,2,0,0,0,0,0,9075,8593,9582,8986,9691,9889,2000,1300,1200,1000,1000,569,0
11925,24425,50000.00,1,1,1,47,1,-2,-1,-1,-2,-2,0,0,1708,0,0,0,0,1708,0,0,0,0,0
11926,24426,150000.00,1,2,1,41,0,0,0,0,0,0,140172,141528,141411,143748,147159,151185,5507,4007,5001,5003,6001,5000,0
11927,24427,150000.00,1,1,1,40,-2,-1,-1,-1,0,0,0,1003,1003,35206,36003,16854,1003,1003,35206,2000,18158,189000,0
11928,24428,130000.00,1,3,2,30,0,0,0,-1,-1,-1,29344,3268,6186,700,1680,0,1107,3025,707,1680,0,0,0
11929,24429,120000.00,1,2,2,37,1,2,0,0,0,0,21786,22126,23763,25059,25641,26228,1000,2000,2000,1000,1000,1000,0
11930,24430,50000.00,1,3,2,39,0,0,0,0,0,0,39753,40701,41342,41424,41182,41187,2000,2000,2000,1600,2000,2000,1
11931,24431,160000.00,1,1,1,41,1,2,0,0,0,0,63446,63501,65439,66761,67628,68983,1699,2960,3007,2573,2600,3008,0
11932,24432,70000.00,1,2,2,39,0,0,0,0,0,0,120766,55164,41549,31966,31071,30476,4000,2000,1500,1200,1500,1500,1
11933,24433,380000.00,1,1,2,40,0,0,0,0,0,0,245069,251731,257028,266487,269786,265312,12000,10600,15000,9800,10000,10000,0
11934,24434,280000.00,1,1,2,47,-2,-2,-2,-2,-2,-2,2180,251,4250,1000,5507,5348,251,4250,1000,5507,5348,433,0
11935,24435,50000.00,1,3,1,39,0,0,-2,-2,-2,-2,51400,0,0,0,0,0,0,0,0,0,0,0,1
11936,24436,30000.00,1,2,1,35,0,0,0,2,0,0,8348,9678,12702,12206,12701,13839,1476,3500,0,1000,1500,0,1
11937,24437,260000.00,1,1,2,37,-2,-2,-2,-2,-2,-2,256,188,188,198,217,1825,188,188,198,217,1825,198,0
11938,24438,210000.00,1,2,2,35,0,0,0,0,0,0,131956,134755,139089,140488,143649,146834,5000,6507,5200,5500,5500,5510,0
11939,24439,320000.00,1,1,2,32,-1,-1,-1,0,-1,-1,1043,0,20012,34438,1082,8807,0,20012,15000,1082,8807,787,0
11940,24440,480000.00,1,1,1,41,0,0,0,-1,-1,-1,76750,103618,127402,7302,5155,10492,30000,30000,9398,5155,4101,14254,0
11941,24441,80000.00,1,1,1,42,1,2,2,2,2,2,45619,46567,47522,48373,47442,50501,2000,2000,2000,0,4000,0,0
11942,24442,100000.00,1,2,2,43,0,0,0,2,0,0,42529,43526,46628,45578,46486,47457,1703,3805,0,1663,1719,1728,0
11943,24443,70000.00,1,1,2,31,0,0,0,0,0,0,47873,52440,55961,63341,64694,67905,6000,5000,10000,3000,5000,3000,0
11944,24444,300000.00,1,1,0,37,-1,-1,-1,-1,0,0,298,750,179,1576,497,-3,752,179,1579,1,0,1246,0
11945,24445,150000.00,1,1,2,48,0,0,0,-1,-1,-1,104320,82478,73465,10000,10000,10000,2433,1786,10000,10000,10000,0,0
11946,24446,140000.00,1,1,3,41,0,0,0,0,0,0,130138,132726,135494,136679,130812,67349,4756,4912,3781,2500,3000,2700,1
11947,24447,360000.00,1,1,1,39,-1,-1,-1,-1,-1,0,30956,30814,42791,31830,30693,596,30818,42887,31839,30693,3,30899,0
11948,24448,500000.00,1,3,1,47,-1,-1,-1,-1,-1,-1,18033,8783,13202,16546,12585,14287,8783,13357,16600,12585,14287,25793,0
11949,24449,320000.00,1,2,2,36,2,0,0,2,0,0,283743,289508,302561,283356,275361,268871,12013,21041,1514,9122,9518,9209,1
11950,24450,190000.00,1,1,1,44,-1,-1,2,2,-2,-2,231,3421,3190,0,0,0,3190,0,0,0,0,0,0
11951,24451,50000.00,1,3,1,49,0,0,0,0,-2,-2,18139,9198,10000,0,0,0,1198,1000,0,0,0,0,1
11952,24452,50000.00,1,2,2,38,0,0,0,0,0,0,52711,47302,48540,48355,18184,18591,1769,2007,1822,651,700,1000,1
11953,24453,290000.00,1,1,2,31,0,0,0,0,0,0,124626,115239,113494,100847,80295,82085,3900,4864,5000,2792,3000,2642,0
11954,24454,110000.00,1,5,1,36,0,0,0,0,0,0,58949,60131,61329,62402,63112,64325,3000,3000,3000,2500,3000,2500,0
11955,24455,210000.00,1,2,2,31,0,0,0,0,0,0,189650,127111,93208,88223,84175,80305,5000,4200,3100,3000,3100,3000,0
11956,24456,20000.00,1,3,2,32,1,2,0,0,0,0,20450,17861,18967,19633,18187,18568,0,1700,1300,651,674,756,1
11957,24457,90000.00,1,3,1,35,0,0,0,0,0,0,86821,71263,73515,74100,23500,23500,4000,4000,3000,0,0,0,0
11958,24458,120000.00,1,2,2,36,-1,-1,2,2,-2,-2,66,584,259,-66,-391,-716,843,0,66,325,325,325,0
11959,24459,20000.00,1,2,1,46,3,2,2,2,0,0,7283,7021,11208,8818,6704,7364,0,4500,0,1000,2000,3000,1
11960,24460,270000.00,1,2,2,31,0,0,2,2,2,2,21129,16616,16911,14692,13907,10660,1697,2500,0,1000,0,2000,0
11961,24461,190000.00,1,2,2,41,0,0,0,0,0,0,33798,34931,36064,37160,38237,39464,2000,2000,2000,2000,2000,2000,0
11962,24462,200000.00,1,3,2,33,-2,-2,-2,-2,-2,-2,655,270,880,0,0,0,270,880,0,0,0,0,0
11963,24463,340000.00,1,2,1,35,0,0,0,0,0,0,38214,39229,40747,41930,43397,44710,1500,2000,2000,2000,2000,2000,0
11964,24464,310000.00,1,1,2,33,-1,-1,-1,-1,-1,-1,10878,12910,990,0,1715,11936,12910,990,0,1715,11936,277,0
11965,24465,180000.00,1,3,1,30,-1,0,0,0,0,0,56951,57941,58994,60047,61389,63048,2100,2150,2200,2500,3000,1000,0
11966,24466,80000.00,1,2,2,32,0,0,0,0,0,0,78239,80426,81767,78340,36895,39079,4500,5009,5000,2000,4000,1500,1
11967,24467,510000.00,1,3,2,31,1,-1,0,0,0,0,0,14370,17023,9706,7271,9551,14370,3500,2500,1380,2380,3000,1
11968,24468,200000.00,1,1,1,44,0,0,0,0,0,0,75811,77554,79418,80608,81297,83602,4001,3501,3501,3001,4001,4001,0
11969,24469,100000.00,1,1,2,36,0,0,0,-1,-1,2,15585,12430,8186,1127,10880,10143,5000,5000,1127,10143,0,7000,0
11970,24470,150000.00,1,2,2,35,0,0,0,-1,-1,-1,4301,8246,12865,817,1095,1393,4000,5064,821,1100,1393,3796,1
11971,24471,400000.00,1,2,1,35,0,0,0,0,-1,0,212647,148816,129580,50790,49106,40591,6000,9353,10000,49106,2000,2000,0
11972,24472,130000.00,1,2,1,44,1,2,2,2,2,2,5230,4998,7898,7021,46431,45891,0,3000,0,40200,0,780,1
11973,24473,420000.00,1,2,1,35,-1,-1,-1,-1,-1,-1,9288,16880,28690,13310,3539,2926,17095,28824,13367,3547,2936,9580,0
11974,24474,340000.00,1,1,2,49,-1,-1,-1,-1,-1,-1,1190,2988,390,1489,2140,1190,2988,390,1489,2140,1190,1190,0
11975,24475,200000.00,1,1,1,36,-1,-1,-1,-1,-1,-1,1990,1186,4078,3000,3849,4479,1186,4092,3000,3849,4479,8120,0
11976,24476,420000.00,1,2,1,32,0,0,2,2,-2,-2,203843,21400,800,0,0,0,3200,0,0,0,0,0,0
11977,24477,50000.00,1,1,2,34,-1,-1,-1,0,0,0,27465,24125,47444,43028,43719,0,24125,60003,5000,30000,34000,0,0
11978,24478,280000.00,1,1,2,31,0,0,0,0,0,0,148186,150724,153762,155242,143679,145615,5000,5006,4408,4117,4600,4600,0
11979,24479,280000.00,1,1,2,31,2,0,0,-1,0,0,278510,279845,0,189841,193313,192742,6996,0,189841,6022,6078,5300,1
11980,24480,60000.00,1,3,1,46,0,0,0,0,0,0,56869,57976,54398,46937,19085,19506,2110,2131,2010,1000,1000,1000,0
